EndPoint,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95
153.9167,94.50242,39.95644,40.94471,14.06724,34.69787,280.0073,37.3567,190.0035,109.714,2.531152,43.0563,7801.469,371.0305,345.0279,245.845,158.7874,97.71503,37.9707,244.8505,148.5928,270.6165,351.7264,138.4455,211.4578,308.0423,172.6659,11.6386,158.6684,344.4998,368.1417,296.5649,0.9299361,1.921587,2.096387,1.374934,87.25672,70.08477,19.99403,20.07549,20.68775,46.00162,0.656419,59.17407,8.897119,29.62466,25.76207,15.70351,11103.23,92.52273,9857.144,71.99957,68.89309,12.18478,101.9981,62.82835,167.8981,32.02682,80.54408,135.7669,50.66873,56.72623,81.18675,102.4141,165.2513,163.4661,26.72773,32.54314,37.18396,40.91921,149.2121,59.32812,70.29259,133.9372,168.024,184.6021,90.49841,122.9503,135.8253,146.877,39.44733,46.96218,14.60014,9.050132,1.448896,15.29915,15.51533,11.62836,9.236853,9.249475,9.476147,1.545015,1.635528,1.752052,23.10526,24.25753
154,94.5441,40.00176,40.98906,14.01607,34.49031,280.0047,37.38285,190.0123,107.8214,2.492823,42.96674,7788.345,371.041,345.0344,245.8419,158.8234,97.7089,37.97771,244.0131,148.2991,269.9805,351.7112,138.4357,211.4444,307.5867,172.3757,11.08848,158.7102,344.4781,368.0324,298.9954,0.931145,1.911457,2.084277,1.374311,86.76583,69.71177,19.99516,20.15258,20.59944,46.00008,0.660068,58.96173,8.769363,29.76747,25.45622,15.18237,10878.52,93.8828,9708.193,71.68109,67.83511,12.02038,102.0013,62.89709,167.8897,32.03439,80.5298,135.9673,50.77358,56.92926,81.02291,102.4043,165.5773,163.7713,25.85943,31.92893,36.59147,40.21462,149.5426,59.32812,70.40836,133.8037,168.0055,184.674,90.29728,123.2522,136.0235,147.1041,42.09753,46.9733,14.59995,9.049984,1.491241,15.28537,15.50116,11.59078,9.237264,9.249654,9.476234,1.582627,1.673097,1.788495,23.10079,24.25362
153.3333,94.49077,40.00093,40.98923,14.03354,34.14568,279.993,37.60313,189.9943,106.7961,2.499888,42.28193,7770.225,370.986,345.034,245.8004,158.6901,97.72139,37.9744,244.3243,148.2726,269.9321,351.7589,138.3728,211.4839,307.7203,172.2319,11.48102,158.5692,344.7232,368.3698,299.2725,0.9301928,1.902563,2.074694,1.369261,85.57554,69.21959,19.9953,20.1155,20.65343,46.00193,0.6647779,58.64394,8.617502,29.39683,25.86218,15.04833,10657.66,93.61157,9429.443,71.23396,67.49667,11.83456,101.9986,62.7116,167.8623,32.03666,80.34934,136.0022,50.43691,56.50985,81.14542,102.4084,165.7724,163.9613,20.6256,31.74183,36.69336,37.74485,149.8051,59.32812,70.35094,133.6229,167.9887,184.811,90.15216,123.2498,136.0565,147.0707,42.06786,46.86849,14.60007,9.050385,1.484097,15.2512,15.467,11.52574,9.238329,9.250371,9.478106,1.575258,1.664813,1.780397,23.0986,24.25181
155.1667,94.69353,40.00171,40.98925,14.01772,34.06661,279.7441,37.41117,190.0011,106.6399,2.489368,42.48285,7762.27,371.0416,345.0341,245.8592,158.8023,97.72276,37.97765,244.3738,148.3682,269.748,351.917,138.3469,211.4954,307.8221,172.1787,13.14033,158.682,344.6815,368.6607,296.7951,0.9307187,1.899464,2.071429,1.368001,85.49316,69.05617,19.9963,19.97637,20.66313,45.99902,0.666405,58.55466,8.601726,29.59303,25.86272,14.81372,10595.67,92.31438,9448.86,71.38829,69.26542,11.80231,102.0015,62.78151,167.8999,32.03489,79.57764,135.9982,50.59858,56.68235,81.09797,102.3932,165.7858,163.9729,22.06069,31.9239,36.81963,38.47771,149.8134,59.32812,70.40597,133.597,168.0034,184.788,89.0781,122.6898,136.0461,147.0046,41.68214,46.89611,14.59993,9.049572,1.486716,15.2521,15.46651,11.53197,9.237542,9.250038,9.476785,1.579247,1.670612,1.787237,23.09873,24.25173
153.9167,93.68724,40.0036,40.98808,13.99968,34.17751,279.5732,37.00219,189.9988,108.1524,2.577621,41.95756,7803.487,371.0274,345.0286,245.9977,158.9998,97.70119,37.97934,244.3751,148.5361,270.3629,351.4733,138.5086,211.1805,307.8124,172.5426,7.741693,158.8961,344.8261,368.8617,297.6068,0.9287025,1.911883,2.083626,1.374963,87.31688,69.56192,19.99432,20.36093,20.64612,45.99907,0.6612293,58.68406,8.721971,29.26192,25.908,15.40741,10842.11,94.56792,9568.598,71.51721,66.19151,11.96114,102,63.02842,167.8997,32.02662,80.84658,135.9401,51.00743,57.33021,80.70397,102.4245,165.8233,164.0204,22.88479,31.19736,35.98945,38.59338,149.8211,59.32812,70.49635,133.9139,168.0366,184.8044,90.85777,123.5701,136.0154,146.9743,41.09324,47.08168,14.60013,9.050304,1.455328,15.27788,15.49661,11.55803,9.239351,9.249722,9.47708,1.546579,1.635038,1.74945,23.10248,24.25681
153.5833,94.22113,39.99965,40.98731,14.00035,35.09758,279.9643,37.00389,190.0019,107.5253,2.536579,42.4092,7793.102,371.03,345.0279,246.0009,158.998,97.70794,37.99087,242.8549,148.4503,270.1495,351.1902,138.443,211.4243,307.4663,172.3148,11.80925,158.8844,344.6393,369.6318,297.1464,0.9309407,1.902622,2.074907,1.369128,85.32668,68.97844,19.99413,19.76172,20.57049,46.00058,0.6670253,58.43528,8.553688,29.46124,25.11121,15.10793,10514.22,91.95715,9327.95,71.66969,67.72958,11.74806,102.0025,62.74205,167.8983,31.97316,80.2202,135.9574,50.62514,56.71721,81.10884,102.4013,165.8558,164.0447,26.33819,32.45358,37.13498,40.4849,149.9194,59.32812,70.39747,133.7437,168.0049,184.7742,89.9405,123.2375,136.008,147.0245,41.93221,46.96172,14.59993,9.049559,1.468664,15.23438,15.44895,11.50457,9.237171,9.248724,9.476797,1.560384,1.65053,1.766976,23.09739,24.25046
154,94.95396,40.00586,40.98973,13.99993,35.23693,280.022,36.99639,190.009,107.5428,2.515427,42.77172,7799.266,371.0487,345.0337,245.9999,159.001,97.70647,37.96228,242.9255,148.5171,269.8454,351.0585,138.4049,211.4105,307.1151,172.3138,13.84021,158.8777,344.6164,369.7223,298.0041,0.9314955,1.899519,2.072293,1.369889,85.08656,69.07394,19.99411,19.82932,20.61943,46.00033,0.6660181,58.62533,8.690257,29.44547,25.14697,15.26625,10467.17,92.45872,9387.785,72.24275,68.72643,11.91237,102.0547,62.71621,167.9,31.9627,79.74095,135.9517,50.69138,56.72145,81.20084,102.4613,165.7143,163.6668,25.22187,32.5857,37.40405,40.10973,149.5484,59.32812,70.34243,133.7727,168.0049,184.7365,89.27164,122.9056,135.9878,146.9327,41.1555,47.27716,14.60018,9.0502,1.452677,15.24345,15.45797,11.52173,9.235566,9.249507,9.475157,1.546903,1.637686,1.755128,23.10246,24.25482
154,59.00179,19.89559,22.09222,7.272399,22.17241,181.6882,14.14765,145.7251,23.91761,0.8499607,15.53186,1811.204,213.5513,319.4843,200.9334,139.7901,79.82808,27.44818,180.8962,127.66,232.0975,261.6163,122.1894,171.8915,248.8172,147.5061,14.53871,139.6679,317.6348,322.9526,266.6737,1.140918,1.341994,1.412544,1.228697,17.56799,15.55273,10.54881,6.331691,12.34334,13.12646,2.639848,13.8786,1.525908,6.331755,6.660527,3.326084,2155.46,62.57865,2519.035,30.96475,55.02917,3.094947,97.10551,29.83455,110.0274,19.82011,39.96359,78.13976,27.56858,33.05629,51.88933,97.48743,137.5285,124.7185,17.14328,20.14188,22.08307,22.58212,91.8241,59.32812,34.93338,87.6135,110.0796,93.46864,48.18295,66.50852,78.10451,68.74418,22.29566,24.55741,11.39559,4.7253,0.8737886,11.45947,11.54216,10.50441,4.868214,4.808855,4.913508,0.9204867,0.9498276,0.9921949,11.78945,12.85219
154,31.98659,8.43571,13.43136,2.02E-25,4.73E-25,110.1157,0,13.18253,0.8195364,0.06536821,14.18838,0,95.67479,224.4742,93.52032,24.98552,23.41846,21.71941,113.7918,116.5251,177.2222,182.78,78.80863,111.4919,151.5667,133.2001,18.93923,24.84611,223.9708,218.9521,181.3441,1.048112,1.046915,1.005765,1.042309,0,5.571321,7.122492,0.2620558,10.47233,0,0.4532895,4.190026,7.59E-09,0.4534758,0,0.4511308,459.4849,50.45795,561.1173,21.23921,45.9334,6.15909,77.02299,56.5854,82.63168,51.832,74.19309,81.05723,60.24871,59.67475,66.7993,77.35936,78.81268,71.8401,37.24848,56.90272,56.70009,56.75007,63.01419,59.32812,61.62045,70.37841,82.66594,73.32671,74.48878,77.2748,81.01411,76.41397,69.32368,54.11654,4.240434,0.364703,0.4824721,4.215273,4.229904,4.821921,0.4945361,0.4028552,0.4565867,0.515862,0.5227163,0.5372089,1.756986,1.661082
154,23.40889,7.493787,12.47247,0,0,118.8871,0,6.4574,1.25E-17,0,11.38212,0,60.23678,79.76606,61.87701,17.79709,17.12546,17.44535,70.51042,19.80328,51.67857,56.6188,16.42089,24.14783,51.57036,26.47077,16.30786,17.65882,80.86708,68.61208,79.94553,0.8034127,0.8018623,0.7521157,0.7993236,0,12.70493,6.797328,0.000582383,8.799711,0.001942336,0.004852313,1.706575,0.009766367,2.743648,3.18067,3.059258,11.33072,50.85096,0,18.32513,45.91911,14.98243,135.7637,125.5215,124.9231,120.7897,125.5885,125.7971,135.6154,135.6887,135.9361,136.1655,135.7831,135.9939,113.4883,135.576,135.4084,135.429,125.3457,59.32812,125.6422,125.3581,124.9751,125.6857,125.4835,125.5747,125.8137,129.2638,112.1785,126.8755,2.197603,1.280942,1.308356,2.17805,2.181965,2.10719,1.415295,1.320227,1.379862,1.344835,1.35147,1.367972,1.959328,1.866913
154,16.49612,0.2557785,7.329164,10.81126,88.23821,113.0378,20.28726,2.938095,3.38E-12,0.000610304,8.391358,0,111.2765,113.1512,98.85295,19.40657,104.4109,99.05038,111.91,116.7174,125.8816,130.7738,115.7939,103.001,103.3337,119.7013,13.02573,19.27577,131.2731,142.5004,93.05266,0.5419949,0.779442,0.7606484,0.7279382,0,7.358832,7.983819,0,10.30467,0.2521555,0.155469,3.586787,0.1761218,3.200588,5.159052,0.9057972,0,44.85024,0,17.13732,33.76614,4.182746,129.6527,113.1834,112.3602,112.8989,113.1143,113.3733,129.6542,129.5991,129.826,130.0593,129.5715,129.8821,61.31959,129.411,129.2758,129.2314,112.9508,59.32812,113.0821,112.8866,112.4177,113.6082,113.0009,113.0734,113.38,114.7316,110.6884,116.011,1.687285,0.548046,0.5729176,1.67165,1.676421,1.60055,0.6824366,0.5844857,0.6434647,0.6107023,0.6165452,0.6319137,0.911187,0.817484
154,18.59873,0.02915041,6.657768,3.032243,39.36882,101.067,38.6054,1.439323,0.00256471,3.18E-06,9.966664,6.510376,128.3853,127.5188,134.2052,87.21871,127.2852,126.0824,127.8081,126.967,130.9601,133.1615,127.6489,127.056,128.1571,127.9685,16.23971,87.08939,139.4185,139.095,105.1598,1.368135,1.463995,1.428573,1.442756,0,8.954108,14.82906,0,14.63445,0.1785539,0.007302859,6.83617,0.2657406,3.747306,2.757153,0.01974336,0,71.0571,0,18.24665,47.84931,0,122.3293,103.4576,102.8162,103.1639,102.7205,102.9471,122.2184,122.2932,122.493,122.7009,122.3644,122.8197,45.38553,121.9203,121.7968,121.7609,103.5114,59.32812,103.5817,103.3956,102.8955,104.1735,102.6167,102.7201,102.9212,105.414,102.4295,108.4405,1.13405,0.07629352,0.05902458,1.118197,1.121766,1.039838,0.206703,0.1104873,0.1655084,0.09396449,0.1003324,0.1153663,0.1435986,0.04393904
154,19.37562,0.002459353,7.108741,0.02699683,0.2405136,199.162,39.02112,0.03678157,0,0,7.60E-13,0,124.8691,124.104,133.2752,81.73839,123.7117,122.853,124.2682,123.3187,124.1926,124.2532,123.8839,123.4541,124.5208,123.7895,10.51195,81.61858,126.0853,124.9281,100.2477,1.169393,1.227067,1.189463,1.200557,0,26.04963,20.56899,0,49.64571,10.41409,0.6525934,14.05116,0.6444533,4.04588,6.425077,0.01365613,0,94.81079,0,22.87659,65.05379,0.05215465,103.9116,97.03802,99.47523,91.40553,94.64481,99.40424,90.04535,99.41492,102.345,104.3225,106.3087,105.996,15.33949,91.69267,90.87383,91.01715,97.88248,59.32812,98.33868,99.19406,99.54422,98.39527,97.38657,98.25157,99.41286,98.88789,89.14194,96.45509,0.2801018,0.04854006,0.02941251,0.2457555,0.2523406,0.2223766,0.1793275,0.08219064,0.136996,0.06323314,0.06700557,0.08174807,0.1391799,0.03970596
154,24.94587,2.93E-22,6.948766,0,0,215.417,13.71605,4.830865,0,0,0.01973688,3.100031,126.263,124.7074,134.2126,126.0181,125.3151,124.5314,125.8111,124.7879,126.5999,125.6249,125.3978,124.9931,125.9112,125.2847,8.639484,125.9062,127.1326,126.0292,103.4157,1.294612,1.340254,1.299659,1.315553,0,11.68676,20.41154,0,49.99997,0.4164825,0.05611994,3.745825,0.5731583,5.364888,9.112606,8.74E-36,459.0475,65.21609,0,20.02909,62.99463,0.7191514,40.53784,13.10025,41.84004,8.316973,14.27488,30.52861,8.525538,15.00388,30.80699,40.85307,65.91433,31.36712,7.651714,6.723318,8.272019,7.368114,16.04475,59.32812,17.72915,23.52282,41.8541,18.11155,20.36548,17.18482,30.46626,25.75049,8.281239,9.53442,0.1431882,0.01599739,0.01547054,0.1242109,0.1397236,0.0993576,0.137048,0.04396548,0.08981124,0.03688757,0.03770914,0.04695048,0.1409664,0.03993059
154,16.50592,0,4.112489,0,0,189.7553,3.298486,14.35329,0,0,0.02287121,0.07945836,86.72755,94.64793,99.5497,86.19478,69.12274,71.68516,86.58815,92.61221,99.40327,90.65187,81.70135,93.91731,94.3801,95.58803,10.4608,86.08085,99.46399,95.66679,86.2868,0.3398825,0.3670546,0.3205658,0.3479423,5.740502,17.99645,20.51931,2.174341,49.99997,0,0,11.24408,1.457061,5.183813,8.424232,0,0,0.02171928,0,19.29449,59.59493,0.001570847,13.08436,10.53824,38.26497,10.10523,13.49016,27.56752,9.85268,9.95724,10.68933,13.37089,75.20123,14.02571,10.33259,9.451727,10.6507,10.09167,12.46475,59.32812,11.04292,12.05803,38.27707,30.90326,16.24855,20.1578,27.50813,22.04494,10.07562,12.02198,0.1451027,0.06743575,0.07881808,0.1248985,0.1405953,0.1042326,0.202878,0.1096737,0.1562052,0.1148874,0.1161521,0.1265934,0.1448879,0.04352961
154,8.326393,0,6.623198,0,0,180.6974,0,6.228909,0,0,0.000766166,0,22.54123,56.37194,57.03326,15.44328,13.96324,15.31517,39.02036,14.27423,28.32847,26.05882,17.3945,19.98541,33.27906,20.98387,12.24064,15.31198,51.68379,41.66118,83.27187,0.05072457,0.05389125,0.03740505,0.04904736,19.78415,4.45108,20.56544,7.654226,49.99997,0,0,1.845726,0.2173402,5.148372,7.768327,0,0,15.05716,0,10.36569,60.14778,0,10.37017,12.88348,11.54045,12.40066,13.61986,13.03974,13.7218,10.14712,10.35133,10.65011,21.83449,11.17971,12.6728,12.31599,12.58972,12.58381,11.96251,59.32812,9.762581,9.879379,11.57206,14.49439,11.08764,11.88907,12.93834,13.78151,12.35029,13.15437,0.03602643,0.01042649,0.01199312,0.01924855,0.02961611,0.01587269,0.1054945,0.01741601,0.05745329,0.02236849,0.02451341,0.03389992,0.138993,0.03714924
154,7.87541,0,7.218729,8.80E-06,6.20E-05,181.602,0,3.384042,0,0,0,0,34.38115,24.14746,53.11713,12.62756,12.71582,14.61658,42.17749,8.604652,9.095219,10.20466,16.15126,9.510902,8.997387,8.978724,12.41738,12.49202,16.2259,12.55022,65.86901,0.000716258,0.003171842,6.46E-28,0,21.25777,0.1935506,20.55346,6.149891,49.99997,0,0,0.000103172,0,5.199291,7.464861,0,0,19.33338,0,25.59259,56.93019,0,10.51159,11.98096,9.805181,12.23731,13.4057,10.08694,12.60821,9.956963,10.3084,10.78823,17.73235,11.4328,12.22674,12.32713,12.09085,12.20885,11.77987,59.32812,9.526972,9.549386,9.84421,12.72707,9.51496,9.909575,9.998313,12.19029,12.36786,12.85182,0.01689777,0,0,0.00038215,0.01031235,0.000470719,0.08736524,0.000663627,0.03950865,0.005416562,0.007546409,0.01638512,0.1387642,0.03579597
154,8.386581,0,3.937604,0.001197727,0.01535523,142.028,0,21.39118,0,0,0,0,17.79728,13.85251,20.08672,15.34661,15.28824,15.53764,17.35709,8.949306,9.533814,10.58255,14.3856,10.36707,9.285919,9.397179,15.62684,15.20651,11.34237,11.06939,21.77988,0.000206224,0.002686816,0,0,13.16878,0.03662102,20.58755,9.64E-22,49.99997,0,0,6.96E-20,0,5.067915,6.247234,0,0,17.54528,0,3.032024,57.43331,0,12.70155,15.59002,11.09714,15.77336,16.14365,11.70237,15.49982,12.72781,12.76647,12.97319,17.53216,13.86552,15.7238,15.88512,15.49665,15.5034,14.68829,59.32812,10.81097,10.74746,11.13625,14.43732,11.06608,11.54404,11.58902,15.05277,15.86567,15.50264,0.01853066,0,0,0.000459852,0.009409057,0,0.0888679,0.00035148,0.04134094,0.005872199,0.007680488,0.01763127,0.1396109,0.03716973
154,5.274802,0,6.949002,5.28E-07,1.40E-06,160.4415,0,14.20687,0,0,0,0,14.90779,12.21421,13.58725,12.76013,13.02457,14.19898,13.42184,9.319221,9.799689,10.34035,13.80451,10.65353,9.539045,9.654668,12.47367,12.62828,11.1898,10.85651,14.2039,0.001062103,0.002906211,0,0,0,0.004404064,20.53565,0,49.99997,0,0,5.600276,0,4.909926,8.080122,0,0,18.80649,0,13.97724,51.74883,0,13.61692,13.4219,11.91943,13.02264,14.74292,11.0667,14.54729,12.90702,13.35463,13.89879,13.66113,13.45354,13.0707,13.75606,13.05027,12.96014,12.8529,59.32812,11.15286,11.44414,11.95207,13.59655,10.45096,10.90326,10.9712,13.17564,13.23396,13.28175,0.01687461,0,0,3.44E-05,0.01005262,0,0.08734107,0.000854812,0.03995435,0.005343047,0.007838667,0.01677775,0.1391126,0.03605136
154,4.001685,0,6.746569,0.002867752,0.02376032,144.1266,0,29.8354,0,0,0,0,12.59366,11.04779,11.35933,10.73236,10.48507,11.16287,11.30982,9.323506,9.684743,9.559382,13.26305,9.81378,9.423783,9.627686,12.06372,10.60327,10.30526,9.72504,11.37374,0.000719164,0.003356009,0,0,0,0.01023438,20.44804,0,49.99997,0,0,0.5691026,0,4.845601,7.699217,0,0,44.65973,0,7.564387,49.60859,0,10.24184,13.99611,11.03047,12.56284,13.60891,11.40361,14.2888,10.14355,10.29943,10.52154,12.34516,11.15024,13.51645,13.42181,12.26736,12.60722,12.05517,59.32812,11.28741,11.14444,11.05993,11.86944,10.96798,11.40675,11.30752,12.31244,12.89441,12.57957,0.01655306,0,0,0.000312392,0.01009977,0,0.08781736,0.00092339,0.03969091,0.005650084,0.008051293,0.01761068,0.1393053,0.03576941
154,6.389517,0,6.79337,0.03098273,0.3172133,161.6199,0,26.02709,0,0,0.4694738,0,15.88175,18.53494,15.28754,10.85932,11.12377,12.38169,14.70497,11.97583,12.43532,11.53731,17.40927,11.19165,11.09011,12.54865,14.9796,10.75334,11.82936,11.87493,13.13309,0.000648681,0.004771772,0,2.13E-07,0,0.01119012,20.58508,0,49.99997,0,0,3.384819,0,5.275259,5.624428,0,0,36.02,0,8.018085,49.69646,0,11.61141,15.62835,12.7523,15.09745,16.0737,12.59834,18.80403,11.8373,11.5492,11.89135,15.77931,13.54085,15.87829,16.16035,15.03086,15.16703,15.32626,59.32812,11.69018,12.377,12.79819,13.8145,12.23304,12.62635,12.49365,15.00621,15.09789,15.07576,0.01757702,0,0,0.000688203,0.009842995,0,0.08953652,0.000823305,0.041757,0.006123353,0.009355404,0.01746391,0.1399254,0.0363005
154,3.37295,0,6.278384,0.004125194,0.06454366,178.9527,0,7.545168,0,0,9.62E-28,0,14.9115,27.4428,15.51794,12.83286,13.77841,15.19804,14.97396,13.07345,13.66417,12.66145,18.09119,11.15108,10.21003,13.64827,13.82539,12.72991,13.08579,12.81342,13.96753,0.000628609,0.006187729,0,0,0,0.007229165,20.46997,0.1117016,49.79593,0,0,0.03445022,0,4.488175,6.679485,0,0,55.97571,0,1.244879,51.875,0,10.8364,13.87393,10.67692,14.64773,15.24109,11.40056,27.84169,10.86083,10.83468,11.11437,14.44418,12.67821,14.30016,21.1438,19.46462,19.11511,13.14147,59.32812,10.943,10.52324,10.728,12.57077,11.57808,11.48042,11.30262,14.05133,14.65166,14.31707,0.01663871,0,0,0.000327982,0.00977766,0,0.08876588,0.000720349,0.04167552,0.005681905,0.007823244,0.01701056,0.1391253,0.03645741
154,1.850972,0,4.623484,0,0,179.1976,0,9.859456,0,0,0,0,13.20166,36.35066,15.75402,14.8064,16.43305,18.01438,15.24285,14.17106,14.89302,13.78559,18.77312,9.886315,9.682103,14.7479,11.65468,14.70647,14.34057,13.75171,13.95168,0.000434267,0.007603685,0,0,0,1.946859,19.97079,4.800722,2.267234,0,0,0,0,4.77323,9.537632,0,0,53.54527,0,0,61.20681,0.001174117,9.942186,11.81787,10.6617,11.84633,12.29178,12.07154,31.63452,10.71478,9.860526,10.23385,12.50385,11.6336,12.53544,22.01695,20.86186,20.39748,11.85573,59.32812,11.19183,10.34358,10.7039,11.33224,12.08918,12.05118,11.98545,12.17955,11.90224,11.93063,0.01435909,0,0,0.000136759,0.01009944,0,0.08762527,0.000315334,0.03900925,0.002598157,0.000353951,0.007855476,0.137324,0.0353668
154,5.096478,1.16E-07,3.953007,1.64E-35,7.93E-35,120.4071,0,25.31237,0,0,0,3.92E-33,12.86819,45.25851,15.99011,16.77994,19.08769,20.83072,15.51175,15.26868,16.12187,14.90973,19.45505,13.1919,10.70621,15.84752,12.04785,16.68303,15.59534,14.69001,13.93584,0.000494631,0.009019641,0,0,0,1.429397,19.94252,4.830857,0,0,0,0,0,4.936697,8.956944,0,0,54.67922,0,0,62.54012,0.001979329,12.28647,13.50855,12.06085,15.13213,15.73239,13.09561,35.42734,12.63945,12.13514,12.5682,12.40114,12.01931,13.4306,22.89011,22.25911,21.67985,12.11953,59.32812,12.76481,13.09874,12.09941,12.42018,13.4437,12.94524,12.99967,12.94689,15.69675,14.41612,0.01456606,1.56E-09,0,0.000397081,0.009405484,0,0.08974307,0.002965469,0.04068341,0.002379509,0.001313595,0.00881507,0.1369514,0.03567782
154,7.045963,1.05E-06,5.167065,4.02E-34,1.95E-33,126.0758,0,26.87973,0,0,0,9.62E-32,14.24754,54.16637,16.22619,18.75348,21.74232,23.64706,15.78064,16.36629,17.35072,16.03386,20.13697,16.83917,12.48607,16.94714,14.76387,18.6596,16.85012,15.62831,13.91999,0.001019088,0.0104356,0,0,0,0.1263663,19.92463,4.77602,0,0,0,0,0,4.957715,7.462385,0,0,54.11803,0,0,62.08474,0,14.80015,16.62572,14.7862,18.78522,21.53937,14.98237,39.22017,15.01269,14.61371,15.1013,14.6292,13.88578,16.01846,23.76327,23.65635,22.96222,14.23262,59.32812,14.83984,16.03568,14.8156,15.25603,15.68969,14.92875,14.87326,15.57637,19.71938,19.04904,0.01276373,1.44E-08,0,1.77E-05,0.007413037,0,0.0885016,0.006693321,0.04253452,0.002208856,0.002669863,0.01049798,0.1369809,0.03461336
154,9.011006,1.18E-20,5.042729,1.38E-34,6.66E-34,151.7862,0,23.2673,0,0,0,3.29E-32,17.4929,63.07423,16.46228,20.82744,24.25454,26.08723,16.04954,17.46391,18.57957,17.158,20.8189,17.35655,15.05173,18.04676,17.26626,20.72996,18.1049,16.5666,13.90415,0.002379631,0.01185155,0,1.89E-06,0,0.0758913,20.69017,4.443205,4.600474,0,0,0,0,5.537617,6.577601,0,0,86.54333,0,58.00304,63.24408,0,16.42734,18.58779,16.64858,18.18301,18.94487,17.38275,43.01299,17.46612,17.00712,16.71434,17.6004,16.25789,18.23713,24.63643,25.0536,24.24459,17.3976,59.32812,17.21182,17.65342,16.69278,17.14369,17.27957,17.13581,17.26542,17.59558,18.34001,17.64783,0.01614178,0,0,0.00025473,0.008314553,0,0.09042158,0.002454298,0.04359639,0.003315891,0.00241869,0.01143859,0.1400533,0.03630184
154,7.381149,0,4.560905,0,0,149.3549,0,5.192796,0,0,0,0,16.58067,40.23868,16.91388,16.31187,16.38326,17.37018,16.43416,18.56152,19.80842,18.28214,20.73769,17.15111,16.13455,19.14638,15.83258,16.17854,19.35968,17.5049,13.8883,0.001038717,0.01326751,0,0,0,0.2745444,18.95533,4.378048,5.51383,0,0,0,0,5.005906,7.053414,0,0,118.0521,0,113.9365,65.3469,0,16.60272,16.39445,16.64355,16.36919,16.76135,17.85661,46.80581,17.75934,17.34849,16.89293,16.77444,16.61402,17.02189,25.50958,22.36481,25.52696,16.76534,59.32812,17.37904,17.70715,16.68162,16.83182,17.42548,17.1215,17.75166,16.64731,16.41817,16.4407,0.01631004,0,0,0.000307654,0.008888762,0,0.08913603,0.001255101,0.04207093,0.003233423,0.001575496,0.01045791,0.1398918,0.03665122
154,11.87228,0,4.598638,0,0,136.9021,0,4.991748,0,0,0,0,21.11201,15.89644,18.98475,18.87395,19.24638,19.54282,17.79856,19.65913,21.03728,19.40628,22.49794,19.81303,17.44178,20.246,19.15799,18.73859,20.61446,18.4432,13.87245,0.002826906,0.01468347,0,2.62E-05,0,0.132169,18.76366,4.181254,8.6907,0,0,0,0,5.835817,5.303404,0,0,120.0289,0,113.0679,63.03053,0,18.15599,19.50886,18.19867,20.79623,21.03386,18.81314,50.59864,18.7108,18.30713,18.43985,19.96669,18.39638,20.30392,26.21585,19.15169,26.73558,18.57167,59.32812,18.82431,19.14284,18.23605,19.07117,19.35285,18.68165,18.68834,19.31621,20.8113,19.52986,0.01793402,0,0,0.000870141,0.008558545,0,0.09088337,0.003290636,0.04550581,0.003596748,0.003253417,0.01260171,0.1420822,0.03814423
154,12.82632,0,4.377656,0,0,151.2265,0,0,0,0,0,0,27.48531,18.29506,19.55011,19.43105,19.50778,19.65142,19.37574,20.75675,22.26612,20.53042,20.56396,19.49793,19.10323,21.34562,19.41212,19.29092,20.41574,19.04405,13.85661,0.000340592,0.01609942,0,0,0,0,18.51625,4.072345,10.38937,0,0,0,0,4.732346,4.931364,0,0,119.5213,0,109.3007,62.94469,0,18.17857,19.25595,19.76252,19.48488,19.50764,20.30392,54.39146,19.12964,18.75622,18.46082,19.58019,19.02156,19.71017,19.46759,19.47468,19.66375,19.59657,59.32812,19.85207,19.90071,19.80885,19.73866,19.81863,19.9736,20.18756,19.50809,19.40535,19.33342,0.01784975,0,0,0.000288481,0.008652449,0,0.09080186,0.000813529,0.04455484,0.003786617,0.002709892,0.01221464,0.140937,0.03782539
154,13.00765,0,4.431146,0,0,152.4867,0,0.389325,0,0,0,0,24.01233,19.40841,21.06864,20.90009,20.76217,21.30043,20.382,21.07203,20.62963,20.26354,22.66202,18.53057,18.14818,20.73344,21.52746,20.76412,19.20974,19.61296,13.84076,0.002102562,0.01751538,0,0.000224393,0,0,18.37111,3.887411,16.68103,0,0,0.8845077,0,5.443741,3.831743,0,0,118.8678,0,101.9403,63.3184,0,19.55673,20.99248,19.64778,21.52619,21.46374,21.4245,28.4243,20.12387,19.19315,19.83846,22.003,20.6396,21.6104,21.35324,21.11507,21.14999,20.87297,59.32812,20.77863,19.94574,19.69794,21.12002,20.92734,21.05812,21.29817,21.06518,21.31043,20.99627,0.01889503,0,0,0.000607515,0.008171807,0,0.09142622,0.002432716,0.04620404,0.004038511,0.003554397,0.01342193,0.1415076,0.03829263
